"ds0.Instrument Unit","ds0.RunId","ds0.Barcode","ds0.Row","ds2..spotRow","ds2..spotCol","ds0.Exposure Time","ds0.Cycle","ds1.ID","js0.UniprotAccession","ds3.Median_SigmBg","ds3.Signal_Saturation"
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,1.0,5.0,25.0,124.0,"IKKB_173_185_C179A","O14920",-2.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,1.0,5.0,50.0,124.0,"IKKB_173_185_C179A","O14920",-2.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,1.0,5.0,100.0,124.0,"IKKB_173_185_C179A","O14920",-9.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,1.0,6.0,5.0,124.0,"LIPS_944_956","Q05469",49.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,1.0,6.0,10.0,124.0,"LIPS_944_956","Q05469",103.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,1.0,6.0,25.0,124.0,"LIPS_944_956","Q05469",257.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,1.0,6.0,50.0,124.0,"LIPS_944_956","Q05469",532.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,1.0,6.0,100.0,124.0,"LIPS_944_956","Q05469",1061.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,1.0,7.0,5.0,124.0,"MYBB_513_525","P10244",0.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,1.0,7.0,10.0,124.0,"MYBB_513_525","P10244",0.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,1.0,7.0,25.0,124.0,"MYBB_513_525","P10244",0.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,1.0,7.0,50.0,124.0,"MYBB_513_525","P10244",1.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,1.0,7.0,100.0,124.0,"MYBB_513_525","P10244",-3.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,1.0,8.0,5.0,124.0,"PLEK_106_118","P08567",19.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,1.0,8.0,10.0,124.0,"PLEK_106_118","P08567",43.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,1.0,8.0,25.0,124.0,"PLEK_106_118","P08567",114.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,1.0,8.0,50.0,124.0,"PLEK_106_118","P08567",229.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,1.0,8.0,100.0,124.0,"PLEK_106_118","P08567",473.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,1.0,9.0,5.0,124.0,"RBL2_632_644","Q08999",-1.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,1.0,9.0,10.0,124.0,"RBL2_632_644","Q08999",-1.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,1.0,9.0,25.0,124.0,"RBL2_632_644","Q08999",0.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,1.0,9.0,50.0,124.0,"RBL2_632_644","Q08999",1.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,1.0,9.0,100.0,124.0,"RBL2_632_644","Q08999",1.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,1.0,10.0,5.0,124.0,"VIGLN_289_301","Q00341",0.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,1.0,10.0,10.0,124.0,"VIGLN_289_301","Q00341",-2.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,1.0,10.0,25.0,124.0,"VIGLN_289_301","Q00341",0.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,1.0,10.0,50.0,124.0,"VIGLN_289_301","Q00341",1.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,1.0,10.0,100.0,124.0,"VIGLN_289_301","Q00341",-9.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,1.0,11.0,5.0,124.0,"GRIK2_708_720","Q13002",261.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,1.0,11.0,10.0,124.0,"GRIK2_708_720","Q13002",540.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,1.0,11.0,25.0,124.0,"GRIK2_708_720","Q13002",1371.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,1.0,11.0,50.0,124.0,"GRIK2_708_720","Q13002",2718.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,1.0,11.0,100.0,124.0,"GRIK2_708_720","Q13002",3717.0,1.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,1.0,12.0,5.0,124.0,"RADI_559_569","P35241",-1.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,1.0,12.0,10.0,124.0,"RADI_559_569","P35241",-1.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,1.0,12.0,25.0,124.0,"RADI_559_569","P35241",-9.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,1.0,12.0,50.0,124.0,"RADI_559_569","P35241",-12.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,1.0,12.0,100.0,124.0,"RADI_559_569","P35241",-22.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,1.0,5.0,124.0,"ACM1_421_433","P11229",-1.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,1.0,10.0,124.0,"ACM1_421_433","P11229",0.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,1.0,25.0,124.0,"ACM1_421_433","P11229",5.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,1.0,50.0,124.0,"ACM1_421_433","P11229",13.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,1.0,100.0,124.0,"ACM1_421_433","P11229",21.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,2.0,5.0,124.0,"ATM_1972_1984","Q13315",-1.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,2.0,10.0,124.0,"ATM_1972_1984","Q13315",-1.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,2.0,25.0,124.0,"ATM_1972_1984","Q13315",-2.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,2.0,50.0,124.0,"ATM_1972_1984","Q13315",-3.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,2.0,100.0,124.0,"ATM_1972_1984","Q13315",-7.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,3.0,5.0,124.0,"CDN1B_151_163","P46527",0.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,3.0,10.0,124.0,"CDN1B_151_163","P46527",-2.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,3.0,25.0,124.0,"CDN1B_151_163","P46527",-1.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,3.0,50.0,124.0,"CDN1B_151_163","P46527",0.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,3.0,100.0,124.0,"CDN1B_151_163","P46527",1.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,4.0,5.0,124.0,"FOXO3_25_37","O43524",1.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,4.0,10.0,124.0,"FOXO3_25_37","O43524",2.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,4.0,25.0,124.0,"FOXO3_25_37","O43524",11.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,4.0,50.0,124.0,"FOXO3_25_37","O43524",23.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,4.0,100.0,124.0,"FOXO3_25_37","O43524",42.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,5.0,5.0,124.0,"IKKB_686_698","O14920",-1.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,5.0,10.0,124.0,"IKKB_686_698","O14920",0.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,5.0,25.0,124.0,"IKKB_686_698","O14920",-1.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,5.0,50.0,124.0,"IKKB_686_698","O14920",-1.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,5.0,100.0,124.0,"IKKB_686_698","O14920",-6.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,6.0,5.0,124.0,"LMNA_192_204","P02545",0.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,6.0,10.0,124.0,"LMNA_192_204","P02545",2.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,6.0,25.0,124.0,"LMNA_192_204","P02545",0.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,6.0,50.0,124.0,"LMNA_192_204","P02545",3.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,6.0,100.0,124.0,"LMNA_192_204","P02545",7.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,7.0,5.0,124.0,"MYC_51_63","P01106",0.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,7.0,10.0,124.0,"MYC_51_63","P01106",0.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,7.0,25.0,124.0,"MYC_51_63","P01106",-2.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,7.0,50.0,124.0,"MYC_51_63","P01106",0.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,7.0,100.0,124.0,"MYC_51_63","P01106",-2.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,8.0,5.0,124.0,"PP2AB_297_309","P62714",0.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,8.0,10.0,124.0,"PP2AB_297_309","P62714",0.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,8.0,25.0,124.0,"PP2AB_297_309","P62714",1.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,8.0,50.0,124.0,"PP2AB_297_309","P62714",5.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,8.0,100.0,124.0,"PP2AB_297_309","P62714",7.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,9.0,5.0,124.0,"RBL2_655_667","Q08999",9.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,9.0,10.0,124.0,"RBL2_655_667","Q08999",19.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,9.0,25.0,124.0,"RBL2_655_667","Q08999",50.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,9.0,50.0,124.0,"RBL2_655_667","Q08999",105.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,9.0,100.0,124.0,"RBL2_655_667","Q08999",211.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,10.0,5.0,124.0,"YAP1_121_133","P46937",-1.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,10.0,10.0,124.0,"YAP1_121_133","P46937",-2.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,10.0,25.0,124.0,"YAP1_121_133","P46937",-4.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,10.0,50.0,124.0,"YAP1_121_133","P46937",-7.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,10.0,100.0,124.0,"YAP1_121_133","P46937",-14.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,11.0,5.0,124.0,"KAP2_92_104","P13861",146.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,11.0,10.0,124.0,"KAP2_92_104","P13861",289.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,11.0,25.0,124.0,"KAP2_92_104","P13861",737.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,11.0,50.0,124.0,"KAP2_92_104","P13861",1477.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,11.0,100.0,124.0,"KAP2_92_104","P13861",2960.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,12.0,5.0,124.0,"RS6_228_240","P62753",118.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,12.0,10.0,124.0,"RS6_228_240","P62753",240.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,12.0,25.0,124.0,"RS6_228_240","P62753",615.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,12.0,50.0,124.0,"RS6_228_240","P62753",1222.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,2.0,12.0,100.0,124.0,"RS6_228_240","P62753",2462.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,1.0,5.0,124.0,"ACM1_444_456","P11229",0.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,1.0,10.0,124.0,"ACM1_444_456","P11229",0.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,1.0,25.0,124.0,"ACM1_444_456","P11229",4.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,1.0,50.0,124.0,"ACM1_444_456","P11229",6.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,1.0,100.0,124.0,"ACM1_444_456","P11229",11.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,2.0,5.0,124.0,"BAD_112_124","Q92934",24.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,2.0,10.0,124.0,"BAD_112_124","Q92934",52.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,2.0,25.0,124.0,"BAD_112_124","Q92934",139.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,2.0,50.0,124.0,"BAD_112_124","Q92934",296.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,2.0,100.0,124.0,"BAD_112_124","Q92934",606.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,3.0,5.0,124.0,"CENPA_1_14","P49450",2.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,3.0,10.0,124.0,"CENPA_1_14","P49450",7.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,3.0,25.0,124.0,"CENPA_1_14","P49450",22.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,3.0,50.0,124.0,"CENPA_1_14","P49450",45.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,3.0,100.0,124.0,"CENPA_1_14","P49450",96.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,4.0,5.0,124.0,"FRAP_2443_2455","P42345",7.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,4.0,10.0,124.0,"FRAP_2443_2455","P42345",20.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,4.0,25.0,124.0,"FRAP_2443_2455","P42345",52.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,4.0,50.0,124.0,"FRAP_2443_2455","P42345",105.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,4.0,100.0,124.0,"FRAP_2443_2455","P42345",218.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,5.0,5.0,124.0,"K6PL_766_778","P17858",0.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,5.0,10.0,124.0,"K6PL_766_778","P17858",-1.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,5.0,25.0,124.0,"K6PL_766_778","P17858",2.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,5.0,50.0,124.0,"K6PL_766_778","P17858",-1.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,5.0,100.0,124.0,"K6PL_766_778","P17858",3.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,6.0,5.0,124.0,"LMNB1_16_28","P20700",0.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,6.0,10.0,124.0,"LMNB1_16_28","P20700",2.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,6.0,25.0,124.0,"LMNB1_16_28","P20700",3.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,6.0,50.0,124.0,"LMNB1_16_28","P20700",7.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,6.0,100.0,124.0,"LMNB1_16_28","P20700",14.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,7.0,5.0,124.0,"NEK2_172_184","P51955",0.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,7.0,10.0,124.0,"NEK2_172_184","P51955",1.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,7.0,25.0,124.0,"NEK2_172_184","P51955",6.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,7.0,50.0,124.0,"NEK2_172_184","P51955",11.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,7.0,100.0,124.0,"NEK2_172_184","P51955",21.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,8.0,5.0,124.0,"PPR1A_28_40","Q13522",6.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,8.0,10.0,124.0,"PPR1A_28_40","Q13522",18.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,8.0,25.0,124.0,"PPR1A_28_40","Q13522",44.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,8.0,50.0,124.0,"PPR1A_28_40","Q13522",96.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,8.0,100.0,124.0,"PPR1A_28_40","Q13522",195.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,9.0,5.0,124.0,"RBL2_959_971","Q08999",-2.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,9.0,10.0,124.0,"RBL2_959_971","Q08999",-2.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,9.0,25.0,124.0,"RBL2_959_971","Q08999",-2.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,9.0,50.0,124.0,"RBL2_959_971","Q08999",-5.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,9.0,100.0,124.0,"RBL2_959_971","Q08999",-14.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,10.0,5.0,124.0,"ADRB2_338_350","P07550",171.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,10.0,10.0,124.0,"ADRB2_338_350","P07550",350.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,10.0,25.0,124.0,"ADRB2_338_350","P07550",897.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,10.0,50.0,124.0,"ADRB2_338_350","P07550",1813.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,10.0,100.0,124.0,"ADRB2_338_350","P07550",3633.0,0.2
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,11.0,5.0,124.0,"KCC2G_278_289","Q13555",-1.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,11.0,10.0,124.0,"KCC2G_278_289","Q13555",-2.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,11.0,25.0,124.0,"KCC2G_278_289","Q13555",-4.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,11.0,50.0,124.0,"KCC2G_278_289","Q13555",-12.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,11.0,100.0,124.0,"KCC2G_278_289","Q13555",-11.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,12.0,5.0,124.0,"RYR1_4317_4329","P21817",46.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,12.0,10.0,124.0,"RYR1_4317_4329","P21817",93.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,12.0,25.0,124.0,"RYR1_4317_4329","P21817",240.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,12.0,50.0,124.0,"RYR1_4317_4329","P21817",482.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,3.0,12.0,100.0,124.0,"RYR1_4317_4329","P21817",976.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,1.0,5.0,124.0,"ACM4_456_468","P08173",2.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,1.0,10.0,124.0,"ACM4_456_468","P08173",2.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,1.0,25.0,124.0,"ACM4_456_468","P08173",3.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,1.0,50.0,124.0,"ACM4_456_468","P08173",11.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,1.0,100.0,124.0,"ACM4_456_468","P08173",17.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,2.0,5.0,124.0,"BAD_69_81","Q92934",2.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,2.0,10.0,124.0,"BAD_69_81","Q92934",1.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,2.0,25.0,124.0,"BAD_69_81","Q92934",5.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,2.0,50.0,124.0,"BAD_69_81","Q92934",10.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,2.0,100.0,124.0,"BAD_69_81","Q92934",24.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,3.0,5.0,124.0,"COF1_17_29","P23528",1.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,3.0,10.0,124.0,"COF1_17_29","P23528",0.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,3.0,25.0,124.0,"COF1_17_29","P23528",-1.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,3.0,50.0,124.0,"COF1_17_29","P23528",0.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,3.0,100.0,124.0,"COF1_17_29","P23528",5.0,0.0
